id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,violations,officer_id,officer_gender,officer_race,highway_type,road_number,milepost,lat,lon,contact_type,enforcements,drugs_related_stop
WA-2009-0001326,WA,2009-01-01,14:00,,,,C-031-NA,,F,60.0,60.0,Asian,Asian,"Lane Travel,Signal,Turning",Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,"17,16,12",108,M,White,C,031,,,,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0001327,WA,2009-01-01,14:00,King,King County,53033,I-005-164,,M,27.0,27.0,Asian,Asian,"Lane Travel,Other Def Equipment","Equipment,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"12,31",626,M,White,I,005,164,47.60731,-122.330035,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001328,WA,2009-01-01,14:00,King,King County,53033,I-005-176,,F,30.0,30.0,White,White,"Insurance - None,Oper Licence - I,Vehicle Lic (tabs/plates),Vehicle registration (paper)","Paperwork,Registration/plates",FALSE,No Search,,FALSE,Verbal Warning,,"151,152,181,182",626,M,White,I,005,176,47.756025,-122.32953,Self-Initiated Contact,"3,3,3,3",FALSE
WA-2009-0001329,WA,2009-01-01,14:00,,,,C-003-NA,,F,19.0,19.0,White,White,Safety Belt,Seat belt,FALSE,No Search,,FALSE,Verbal Warning,,174,581,M,Hispanic,C,003,,,,Self-Initiated Contact,3,FALSE
WA-2009-0001330,WA,2009-01-01,14:00,Yakima,Yakima County,53077,I-082-35,,M,21.0,21.0,White,White,Other Def Equipment,Equipment,FALSE,No Search,,FALSE,Verbal Warning,,31,369,M,White,I,082,35,46.585007,-120.473104,Self-Initiated Contact,3,FALSE
WA-2009-0001331,WA,2009-01-01,14:00,Snohomish,Snohomish County,53061,I-005-206,,M,24.0,24.0,White,White,Pedestrian Viol,Other,FALSE,No Search,,FALSE,Verbal Warning,,33,357,M,White,I,005,206,48.152372,-122.18869,Self-Initiated Contact,3,FALSE
WA-2009-0001332,WA,2009-01-01,14:00,Walla Walla,Walla Walla County,53071,S-125-5,,M,25.0,25.0,Hispanic,Hispanic,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,1,M,White,S,125,5,46.04648,-118.353729,Self-Initiated Contact,3,FALSE
WA-2009-0001333,WA,2009-01-01,14:00,Thurston,Thurston County,53067,I-005-115,,F,36.0,36.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,42,M,Black,I,005,115,47.067947,-122.716916,Self-Initiated Contact,1,FALSE
WA-2009-0001334,WA,2009-01-01,14:00,Jefferson,Jefferson County,53031,S-101-276,,M,27.0,27.0,White,White,Impeding Traffic,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,8,169,M,White,S,101,276,48.049413,-122.920471,Self-Initiated Contact,3,FALSE
WA-2009-0001335,WA,2009-01-01,14:00,Pierce,Pierce County,53053,I-005-116,,M,27.0,27.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,700,F,White,I,005,116,47.083055,-122.66716,Self-Initiated Contact,3,FALSE
WA-2009-0001336,WA,2009-01-01,14:00,Thurston,Thurston County,53067,I-005-112,,M,58.0,58.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,105,M,Hispanic,I,005,112,47.062982,-122.767827,Self-Initiated Contact,1,FALSE
WA-2009-0001337,WA,2009-01-01,14:00,Cowlitz,Cowlitz County,53015,S-411-5,,F,49.0,49.0,White,White,Stop Sign,Stop sign/light,FALSE,No Search,,FALSE,Verbal Warning,,18,314,M,White,S,411,5,46.190369,-122.907173,Self-Initiated Contact,3,FALSE
WA-2009-0001338,WA,2009-01-01,14:00,Stevens,Stevens County,53065,S-395-230,,M,48.0,48.0,White,White,Lane Travel,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,12,251,M,White,S,395,230,48.537603,-117.905704,Self-Initiated Contact,3,FALSE
WA-2009-0001339,WA,2009-01-01,14:00,Thurston,Thurston County,53067,I-005-109,,F,32.0,32.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,105,M,Hispanic,I,005,109,47.048975,-122.818612,Self-Initiated Contact,1,FALSE
WA-2009-0001340,WA,2009-01-01,14:00,Skagit,Skagit County,53057,S-020-63,,F,27.0,27.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,6,M,White,S,020,63,48.49206,-122.281661,Self-Initiated Contact,3,FALSE
WA-2009-0001341,WA,2009-01-01,14:00,Yakima,Yakima County,53077,S-097-65,,M,32.0,32.0,Hispanic,Hispanic,Exhaust,Equipment,FALSE,No Search,,FALSE,Verbal Warning,,29,37,M,White,S,097,65,46.403068,-120.3771525,Self-Initiated Contact,3,FALSE
WA-2009-0001342,WA,2009-01-01,14:00,Chelan,Chelan County,53007,S-097AR-208,,M,44.0,44.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,188,M,White,S,097AR,208,47.577065,-120.256876,Self-Initiated Contact,1,FALSE
WA-2009-0001343,WA,2009-01-01,14:00,Snohomish,Snohomish County,53061,S-531-1,,F,48.0,48.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,357,M,White,S,531,1,48.150514,-122.28468,Self-Initiated Contact,3,FALSE
WA-2009-0001344,WA,2009-01-01,14:00,Lewis,Lewis County,53041,I-005-79,,F,34.0,34.0,East Indian,Asian,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,680,M,White,I,005,79,46.675503,-122.975616,Self-Initiated Contact,3,FALSE
WA-2009-0001345,WA,2009-01-01,14:00,King,King County,53033,I-090-10,,M,35.0,35.0,White,White,"Oper Licence - I,Speed - Radar","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,181",834,M,White,I,090,10,47.580522,-122.170289,Aggressive driving,"1,3",FALSE
WA-2009-0001346,WA,2009-01-01,14:00,Columbia,Columbia County,53013,S-012-367,,,,,,,,,FALSE,,,FALSE,,,,326,M,White,S,012,367,46.318313,-117.983675,Calls for service,,FALSE
WA-2009-0001347,WA,2009-01-01,14:00,Cowlitz,Cowlitz County,53015,I-005-34,,,,,,,,,FALSE,,,FALSE,,,,314,M,White,I,005,34,46.041241,-122.858809,Calls for service,,FALSE
WA-2009-0001348,WA,2009-01-01,14:00,Kitsap,Kitsap County,53035,S-003-39,,,,,,,,,FALSE,,,FALSE,,,,642,M,White,S,003,39,47.578968,-122.689309,Calls for service,,FALSE
WA-2009-0001349,WA,2009-01-01,14:00,King,King County,53033,I-090-10,,F,27.0,27.0,White,White,"Speed - Radar,Vehicle registration (paper)","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,152",834,M,White,I,090,10,47.580522,-122.170289,Self-Initiated Contact,"1,3",FALSE
WA-2009-0001350,WA,2009-01-01,14:00,Kittitas,Kittitas County,53037,I-090-83,,,,,,,,,FALSE,,,FALSE,,,,142,M,White,I,090,83,47.183302,-120.902936,Calls for service,,FALSE
WA-2009-0001351,WA,2009-01-01,14:00,Snohomish,Snohomish County,53061,I-405-30,,,,,,,,,FALSE,,,FALSE,,,,437,M,White,I,405,30,47.827514,-122.256006,Calls for service,,FALSE
WA-2009-0001352,WA,2009-01-01,14:00,Kittitas,Kittitas County,53037,S-906-1,,,,,,,,,FALSE,,,FALSE,,,,395,M,White,S,906,1,47.400659,-121.403811,Calls for service,,FALSE
WA-2009-0001353,WA,2009-01-01,14:00,King,King County,53033,I-005-144,,,,,,,,,FALSE,,,FALSE,,,,564,M,White,I,005,144,47.315865,-122.296899,Calls for service,,FALSE
WA-2009-0001354,WA,2009-01-01,14:00,Snohomish,Snohomish County,53061,I-005-179,,,,,,,"Hit and run,Speed - Too fast","Safe movement,Speeding",FALSE,,,FALSE,,,"7,47",286,M,White,I,005,179,47.799451,-122.314429,Collisions,,FALSE
WA-2009-0001355,WA,2009-01-01,14:00,Chelan,Chelan County,53007,S-097AR-224,,,,,,,,,FALSE,,,FALSE,,,,188,M,White,S,097AR,224,47.773389,-120.159497,Calls for service,,FALSE
WA-2009-0001356,WA,2009-01-01,14:00,Snohomish,Snohomish County,53061,S-531-0,,,,,,,,,FALSE,,,FALSE,,,,357,M,White,S,531,0,48.150514,-122.28468,Self-Initiated Physical Assist,,FALSE
WA-2009-0001357,WA,2009-01-01,14:00,King,King County,53033,I-005-148,,,,,,,,,FALSE,,,FALSE,,,,614,M,White,I,005,148,47.357578,-122.296354,Calls for service,,FALSE
WA-2009-0001358,WA,2009-01-01,14:00,Pierce,Pierce County,53053,I-005-139,,,,,,,,,FALSE,,,FALSE,,,,1279,M,White,I,005,139,47.240716,-122.356301,Self-Initiated Physical Assist,,FALSE
WA-2009-0001359,WA,2009-01-01,14:00,Lewis,Lewis County,53041,S-012-135,,,,,,,,,FALSE,,,FALSE,,,,398,M,White,S,012,135,46.647779,-121.61623,Calls for service,,FALSE
WA-2009-0001360,WA,2009-01-01,14:00,Pierce,Pierce County,53053,S-512-8,,,,,,,,,FALSE,,,FALSE,,,,350,M,White,S,512,8,47.1587995,-122.3116745,Calls for service,,FALSE
WA-2009-0001361,WA,2009-01-01,14:00,Kittitas,Kittitas County,53037,I-090-83,,,,,,,,,FALSE,,,FALSE,,,,142,M,White,I,090,83,47.183302,-120.902936,Calls for service,,FALSE
